left,right,left_selected,right_selected,right_rew_dbl,left_rew_dbl,stim1,stim2,trigger_integer,block,trial_n,trial_id,right_rew,left_rew,typeOfChoice,correct,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,text_10.started,text_10.stopped,image_9.started,image_9.stopped,image_10.started,image_10.stopped,image_11.started,image_11.stopped,image_12.started,image_12.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,text.started,text.stopped,image.started,image.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,green_frame.started,green_frame.stopped,cross_fixation.started,cross_fixation.stopped,key_resp.keys,key_resp.started,key_resp.stopped,cross_stim2.started,cross_stim2.stopped,symbol_left.started,symbol_left.stopped,symbol_right.started,symbol_right.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,cross_sel.started,cross_sel.stopped,s_left_3.started,s_left_3.stopped,s_right_3.started,s_right_3.stopped,s_if_left_3.started,s_if_left_3.stopped,s_if_right_3.started,s_if_right_3.stopped,cross_feed.started,cross_feed.stopped,s_left.started,s_left.stopped,s_right.started,s_right.stopped,s_if_left.started,s_if_left.stopped,s_if_right.started,s_if_right.stopped,text_2.started,text_2.stopped,text_5.started,text_5.stopped,cross_slow.started,cross_slow.stopped,s_left_2.started,s_left_2.stopped,s_right_2.started,s_right_2.stopped,text_3.started,text_3.stopped,text_6.started,text_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
g_4.png,b_4.png,g_4_d.png,b_4_d.png,32,69,1,3,13,4,1,541,3 2,6 9,2,0.0,0,0,0,0,7.714938541001175,None,7.714938541001175,None,7.714938541001175,None,7.714938541001175,None,7.714938541001175,None,right,1.6677617080058553,7.714938541001175,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9.591164708006545,None,None,9.591164708006545,None,9.963485291002144,None,9.963485291002144,None,9.963485291002144,None,None,9.963485291002144,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11.148775790999935,None,11.148775790999935,None,11.148775790999935,None,11.148775790999935,None,None,None,,001,2023-04-10_10h27.15.263,untitled,2021.2.3,None,
g_4.png,y_4.png,g_4_d.png,y_4_d.png,50,74,1,4,14,4,2,542,5 0,7 4,3,0.0,0,1,1,1,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12.122836416005157,None,None,12.122836416005157,None,12.488461750006536,None,12.488461750006536,None,12.488461750006536,None,None,12.488461750006536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13.741178333002608,None,13.741178333002608,None,13.741178333002608,None,13.741178333002608,None,None,None,,001,2023-04-10_10h27.15.263,untitled,2021.2.3,None,
p_4.png,b_4.png,p_4_d.png,b_4_d.png,36,61,2,3,23,4,3,543,3 6,6 1,4,0.0,0,2,2,2,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,14.693136708003294,None,None,14.693136708003294,None,15.034590333001688,None,15.034590333001688,None,15.034590333001688,None,None,15.034590333001688,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,16.292122958002437,None,16.292122958002437,None,16.292122958002437,None,16.292122958002437,None,None,None,,001,2023-04-10_10h27.15.263,untitled,2021.2.3,None,
p_4.png,g_4.png,p_4_d.png,g_4_d.png,55,65,2,1,21,4,4,544,5 5,6 5,1,None,0,3,3,3,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,17.223652000000584,None,None,17.223652000000584,None,17.58800095799961,None,17.58800095799961,None,17.58800095799961,None,None,17.58800095799961,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18.848827458001324,None,18.848827458001324,None,18.848827458001324,None,18.848827458001324,None,None,None,,001,2023-04-10_10h27.15.263,untitled,2021.2.3,None,
y_4.png,p_4.png,y_4_d.png,p_4_d.png,53,38,4,2,42,4,5,545,5 3,3 8,5,1.0,0,4,4,4,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,19.81662375000451,None,None,19.81662375000451,None,20.1680893330049,None,20.1680893330049,None,20.1680893330049,None,None,20.1680893330049,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,21.42840750000323,None,21.42840750000323,None,21.42840750000323,None,21.42840750000323,None,None,None,,001,2023-04-10_10h27.15.263,untitled,2021.2.3,None,
b_4.png,p_4.png,b_4_d.png,p_4_d.png,60,50,3,2,32,4,6,546,6 0,5 0,4,1.0,0,5,5,5,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,22.379440208002052,None,None,22.379440208002052,None,22.726216375005606,None,22.726216375005606,None,22.726216375005606,None,None,22.726216375005606,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,23.97841091600276,None,23.97841091600276,None,23.97841091600276,None,23.97841091600276,None,None,None,,001,2023-04-10_10h27.15.263,untitled,2021.2.3,None,
y_4.png,b_4.png,y_4_d.png,b_4_d.png,58,30,4,3,43,4,7,547,5 8,3 0,6,None,0,6,6,6,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24.92992933300411,None,None,24.92992933300411,None,25.288860500004375,None,25.288860500004375,None,25.288860500004375,None,None,25.288860500004375,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,26.541265375002695,None,26.541265375002695,None,26.541265375002695,None,26.541265375002695,None,None,None,,001,2023-04-10_10h27.15.263,untitled,2021.2.3,None,
y_4.png,p_4.png,y_4_d.png,p_4_d.png,57,47,4,2,42,4,8,548,5 7,4 7,5,1.0,0,7,7,7,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,27.484760291001294,None,None,27.484760291001294,None,27.842608333005046,None,27.842608333005046,None,27.842608333005046,None,None,27.842608333005046,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,29.09211133300414,None,29.09211133300414,None,29.09211133300414,None,29.09211133300414,None,None,None,,001,2023-04-10_10h27.15.263,untitled,2021.2.3,None,
,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,30.04304808300367,None,None,30.04304808300367,None,30.42084750000504,None,30.42084750000504,None,30.42084750000504,None,None,30.42084750000504,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,
